,user,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,TotalGames,WonGames,LostGames,DrawnGames,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,rook_promo_1LifeRatio,rook_promo_2LifeRatio,rook_promo_3LifeRatio,rook_promo_4LifeRatio,rook_promo_5LifeRatio,rook_promo_6LifeRatio,rook_promo_7LifeRatio,rook_promo_8LifeRatio,bishop_promo_1LifeRatio,bishop_promo_2LifeRatio,bishop_promo_3LifeRatio,bishop_promo_4LifeRatio,bishop_promo_5LifeRatio,bishop_promo_6LifeRatio,bishop_promo_7LifeRatio,bishop_promo_8LifeRatio,knight_promo_1LifeRatio,knight_promo_2LifeRatio,knight_promo_3LifeRatio,knight_promo_4LifeRatio,knight_promo_5LifeRatio,knight_promo_6LifeRatio,knight_promo_7LifeRatio,knight_promo_8LifeRatio,Name,ELO
425,Benny Aizenberg,18.822299412413532,173.7898435702034,-66.4870235340393,-15.052045156637258,-12.552906206543277,3.9805161464407512,-6.606446990855217,-37.91572000246851,-10.540020947117128,12.199599623141342,0.2213623188405797,0.421677536231884,19.119565217391305,0.0620144927536231,0.0086123188405797,0.0976578701611921,-0.2384393686194605,1.4090344838705573,139,81,48,10,0.6781351030575599,0.8224130272782181,0.8065960017271294,0.6328720421117857,0.6216343534870864,0.5181996076015456,0.5695588149605179,0.8661325634555599,0.7342742048296884,0.7551466127741095,0.6207817036469421,0.5213340403405745,0.5840235611222029,0.769698388147451,0.8339297671424978,0.0291657657185189,0.0735294117647058,0.0441176470588235,,,,,,0.0128045404208194,,,,,,,,,,,,,,,,0.1071428571428571,,,,,,,,Benny Aizenberg,2621.0
426,Bernardo Vainzoff Sztokbant,19.935464169644955,179.18428478433415,-59.35206484537336,-15.928800304631718,-11.550159611744078,3.989344881502328,-4.001267130894591,-33.409515941767744,-10.405985681864731,11.954318944027175,0.2168401598401598,0.4303296703296703,17.556443556443558,0.0591498501498501,0.0074395604395604,0.0846807628540887,-0.2519108111133927,1.5691607002627344,506,173,281,52,0.6883883490732504,0.883180829101882,0.8005743052737723,0.6263248454015959,0.5992880399956224,0.5769301910515159,0.5764539880116263,0.8939426179551658,0.8885362274492906,0.8404202985006515,0.6124428133958629,0.4386737266117217,0.5989365708864447,0.8059428390441997,0.8374250139843832,0.0538425876308981,0.0463272735938784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernardo Vainzoff Sztokbant,2660.0
427,Bharath Subramaniyam.H Harishankkar,19.66078260682067,185.68851283890177,-63.65364490854826,-15.097069254381768,-12.02965834663413,3.990846246378904,-5.84181678865327,-36.15651214490574,-10.372962042084456,11.853527421732204,0.2156894001643385,0.4502793755135579,19.36647493837305,0.0677748562037797,0.0084839769926047,0.1351941770519772,-0.2588521026034597,1.6801234029578591,611,378,187,46,0.7385149583880143,0.8598979019448038,0.808071210175469,0.6340495575212448,0.6136954643197711,0.5271547637705074,0.5680271308133141,0.8687866543326679,0.8589499863134009,0.8209588432777752,0.6191515593894028,0.5047113562364257,0.6079732438882982,0.7842663686356065,0.8432311545455511,0.0546279097464948,0.0615903048085398,0.0353982300884955,,,,,,0.0120481927710843,,,,,,,,0.031578947368421,,,,,,,,0.0409964903214693,,,,,,,,Bharath Subramaniyam.H Harishankkar,3040.0
428,Bianka Havanecz,19.426873958993657,186.84509574304707,-60.57693599136275,-15.395123650636776,-11.856886426356125,3.997049498060236,-3.693293433585986,-34.78258865569531,-10.38713514794223,11.541041824793432,0.2140490654205607,0.4290911214953271,18.212616822429908,0.0540514018691588,0.0059345794392523,0.0965985010145246,-0.3533395614750216,1.6840769700278284,222,80,117,25,0.7572234205945014,0.9089628448875328,0.801818595631831,0.6381172723107851,0.5916112225554366,0.5846093583271462,0.6121729560780788,0.8760817075979486,0.8877248411561776,0.8671231342569933,0.7270087281001334,0.4417746969351956,0.538430447792876,0.7751516361209579,0.8224801217341977,0.0634639780146552,0.0320414358147951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bianka Havanecz,2319.0
429,Bibisara Assaubayeva,19.498859845919718,184.5089356103269,-60.40733955419712,-15.305485788299602,-11.299045500158831,3.993778448201176,-5.986997759818029,-33.1294553720803,-10.555679082506895,11.875545500465371,0.224136186770428,0.4834591439688716,19.56809338521401,0.058,0.0074513618677042,0.1290711504371905,-0.1900589277764656,1.5415430553508596,137,77,38,22,0.7043921847293267,0.8575703211238961,0.799613919438564,0.678860373531245,0.5845083898510826,0.5409055463481681,0.566859173004471,0.878904028437542,0.8482730875872975,0.8029357771985229,0.6597796474191916,0.5254482741130616,0.5099916324081359,0.7674874364991974,0.8019054008056181,0.0430463833487871,0.0543012443286464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibisara Assaubayeva,2854.0
430,BikingBrian,18.368394592311255,173.62246459559313,-60.8117410200756,-15.01801748814581,-11.933580312127772,3.996336338351805,-6.719244543312339,-32.72992798930068,-10.380708481796791,11.973401456256,0.219865671641791,0.471615671641791,16.865671641791046,0.056526119402985,0.0054440298507462,0.0439735403730359,-0.271709478346141,1.7442491725696947,134,43,80,11,0.6726161203548435,0.876775969337434,0.8056497915391029,0.6710382508581022,0.5060388938143703,0.6057266478556603,0.5311496681395574,0.8795477081691844,0.8436649935548668,0.7564587155044291,0.6664489331425426,0.566967386127162,0.5841404888815871,0.8137825405890567,0.8524196471754036,0.0380758275926478,0.054054054054054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BikingBrian,2306.0
431,Bilel Bellahcene,19.931322575218637,182.460019315686,-56.79700127420263,-14.555240543415016,-11.265250150453303,3.953171803256247,-4.696914479447964,-32.1396856476216,-10.168495570780198,12.075413314259212,0.2141231884057971,0.4850760869565217,18.32971014492753,0.0574384057971014,0.0069347826086956,0.1035972928863137,-0.2347886501845484,1.5632912223410425,143,66,62,15,0.727640636580922,0.8716615434812097,0.8291619039997524,0.6176958262081693,0.6373412949846716,0.5555293173290977,0.5625760954821143,0.8949241643441065,0.8873614658988396,0.8575819636379688,0.6619234211363065,0.4971115675792998,0.6509602050084305,0.7991814823904739,0.8480415097926544,0.0400421490658813,0.1023269075108553,0.0189027606822577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bilel Bellahcene,2460.0
432,Bintang Rasyid,19.0130154864931,180.06365449849767,-56.62278957989955,-14.09226969390958,-11.329889812447888,3.997949390824836,-5.814674729022034,-30.922926825545257,-10.151298792040912,11.69032088224128,0.2178187919463087,0.4172919463087248,16.885906040268456,0.0633221476510067,0.0083422818791946,0.0340609911997085,-0.2951313467429041,1.5496090558363729,152,54,79,19,0.7068589983222747,0.8867188713243355,0.8525925382237199,0.5894957357064504,0.5533729408426619,0.5492644269581558,0.5856956656587359,0.8788351386282959,0.8953669302496023,0.8549103229221959,0.7022302176505605,0.4104632709726631,0.7252183296644774,0.8235483820925081,0.8647482663804517,0.0399283721493545,0.0713494476610928,0.0300751879699248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bintang Rasyid,2475.0
433,Björn Andersson,18.143259392611583,171.17695824523614,-62.9577272122252,-13.783784021001468,-12.693081103796317,3.995650512102364,-6.480383104659576,-35.31438087068013,-10.350734809248095,11.668986185058031,0.2130778894472361,0.4737537688442211,18.472361809045225,0.0579095477386934,0.0063190954773869,0.078663457041977,-0.2649430467381646,1.396428942056738,209,82,118,9,0.6899583763668803,0.7801741764577835,0.7735230142755856,0.6457481536320101,0.58160119367481,0.5402592650107624,0.5521959103838362,0.8484398542053968,0.827228716823328,0.7596161727131162,0.6424254905050925,0.474012507106449,0.5857778295574031,0.7463033498563739,0.8084505802892307,0.0717037116638998,0.0411764705882352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Björn Andersson,2442.0
434,Blanka Ejsymont,17.676671689538093,167.78762352790412,-67.24972631281337,-15.72583426175865,-12.784866689200143,3.9942906128875415,-6.252693038220341,-37.747927606473,-10.837913177534356,12.105217847485582,0.2099161490683229,0.4382360248447204,18.02484472049689,0.056447204968944,0.0038136645962732,0.0533521491306079,-0.3171762708706835,1.5713931771378382,164,52,99,13,0.668118839855758,0.8570102690250039,0.7678903755463651,0.5739786653324285,0.5394451260480226,0.5307046820102793,0.5040056131912066,0.8631271575760276,0.8404578055381836,0.7870802016116634,0.6080558774943542,0.4926232500882078,0.5465267370810658,0.7542440602501651,0.811291447971326,0.0693263058515879,0.0837862559677594,,,,,,,,,,,,,,,,,,,,,,,0.1402458882918091,,,,,,,,Blanka Ejsymont,2338.0
435,Blaz Bratovic,19.748891613607896,186.63498596059011,-58.93754518637468,-15.2104341995542,-11.469945188888746,3.9787657698966807,-5.964057945077396,-31.52927773735624,-10.58207867244586,11.839482787051084,0.2184957627118644,0.4761949152542373,18.466101694915253,0.0661864406779661,0.0072542372881355,0.0435408564111989,-0.2098380963686083,1.3753722975433396,123,46,62,15,0.7496969868909507,0.8550684443888736,0.8459390479327819,0.5593367566190927,0.6429078466867206,0.5369177109493214,0.6164475955242477,0.8859458193386595,0.8709004902220583,0.7975091898599334,0.6357953910945096,0.5338158385186621,0.5939107313675706,0.7771555166705411,0.8540576859187629,0.0479378661049736,0.0890850579617381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blaz Bratovic,2482.0
436,Blazej Grot,19.011901841018013,177.30601500066658,-61.61039934223272,-15.01857062631064,-11.679335216110308,3.993728865172301,-5.502292538814888,-34.7925546626063,-10.513573071703682,11.90219790814079,0.2158168421052631,0.491739649122807,18.10456140350877,0.0639817543859649,0.0065845614035087,0.0825753287797374,-0.2427694899898143,1.5182973663820392,728,290,360,78,0.7083539630382976,0.8792455919855828,0.7805431196266018,0.5959026064291302,0.6204298918693659,0.5393322217481973,0.5533921501221083,0.8578501146663109,0.8608791802258763,0.836561583129645,0.6037570180118725,0.4900312616211194,0.5821228233801184,0.7877490766930221,0.8240351913322698,0.0521235269312241,0.0147228120076782,0.0425531914893617,,,,,,0.0090302079966162,,,,,,,,0.007619487416301,,,,,,,,0.0075460992907801,,,,,,,,Blazej Grot,2708.0
437,BobbyFischer1508,19.633567966505236,184.98860776346504,-59.2498974858484,-14.388247330213682,-11.838058590290151,3.970766519449176,-5.90689758141339,-32.28684304103654,-9.90205300448974,11.101435542145929,0.2007036247334754,0.4047633262260128,16.776119402985074,0.0475778251599147,0.0063752665245202,0.0855072205193966,-0.2389853513961825,2.515996381754654,244,84,135,25,0.8073107226713332,0.8748009178012883,0.8261490485440314,0.6671456716080881,0.604885814911193,0.5741765644587641,0.6765419331101641,0.9009123845197156,0.8793525860291104,0.847446361522325,0.7391366684263043,0.685912551157309,0.6667101625111742,0.8160960551768124,0.8718303973155216,0.0605849973577782,0.0416319993552631,0.0130718954248366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BobbyFischer1508,2466.0
438,Bobur Sattarov,20.63913453887433,188.5263917174715,-58.6182456264113,-14.955062196695364,-11.670920658124963,3.996786147272105,-5.578115100199741,-32.2089247572472,-10.451497528924955,12.249488467508812,0.2123,0.4476222222222222,17.68888888888889,0.0630592592592592,0.0093185185185185,0.0981754269923088,-0.257157154432952,1.4899511061014192,137,77,40,20,0.7397377357136655,0.8577338830214053,0.8250056773094929,0.608347026101225,0.6427768707300621,0.5886683582903434,0.6028964356296894,0.8934200393246835,0.8824532268759165,0.847744031488745,0.5484064531665191,0.5018956373475691,0.7243164365163517,0.8079687381278337,0.86009962467082,0.0586258104448993,0.0543574257839843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bobur Sattarov,2877.0
439,Bogdan Belyakov,18.93263814839456,174.57977111829334,-61.22422233155963,-15.978457370851208,-11.63347441399247,3.986239054708116,-4.758069555830822,-34.6171314876609,-10.639147378092083,12.415818820159728,0.2240747126436781,0.4003534482758621,18.902298850574716,0.063985632183908,0.0089425287356321,0.1044476521832692,-0.2876931258392726,1.2794714737401929,179,101,57,21,0.6720685087166122,0.8684297516144814,0.7924889551059425,0.5831794986567559,0.6051261995601656,0.5546556390212761,0.4986894480564698,0.8712111760608442,0.855984799616895,0.8337151511443726,0.4469649014152472,0.45121876446352,0.7008525645354056,0.7657517527720479,0.8169099075969252,0.0312101156901726,0.0222621058558558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bogdan Belyakov,2710.0
440,Bogdan Daniel Deac,20.05021983290412,183.509198465092,-58.90263207836612,-15.146736353157111,-11.207130967107648,3.997831018137509,-6.027375464956776,-32.94224195231046,-10.365928133774151,12.78894977480253,0.2150660839160839,0.4329762237762237,20.002447552447556,0.0610580419580419,0.0079300699300699,0.1241627636020416,-0.2578129447229715,1.756428886153642,1456,1013,249,194,0.706261539230041,0.8915301977233158,0.7973764826319413,0.6350944920650459,0.5867125242446911,0.5548696184031279,0.5811845441640053,0.8904345504530503,0.8764424077235901,0.8557428393871008,0.6838667862646771,0.4821236719569403,0.5322177382384836,0.7833800034740704,0.8295382252440305,0.0548655341200574,0.0434817019011549,0.0296296296296296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bogdan Daniel Deac,3173.0
441,Bogusz Piliczewski,18.042674417375316,165.6837586082442,-53.51755482401725,-13.427063947666037,-11.042718872661252,3.791010211366336,-4.894091212769454,-29.12123747202297,-9.702743268947051,10.879289738683172,0.2021229729729729,0.4726540540540541,14.758108108108107,0.0401094594594594,0.0038391891891891,0.0468804251468005,-0.268967759349776,1.8059430511378511,395,75,306,14,0.7041011794422877,0.9034747415717228,0.8240247572924316,0.6473520704026353,0.614680928307145,0.6013647613721924,0.6259453891962166,0.9082418618766392,0.9005043392813997,0.8803494148949121,0.7810134708599332,0.4851443288684532,0.6576863070294529,0.8355151223270093,0.8716503073354371,0.111833316722113,0.0442652329749103,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Bogusz Piliczewski,1953.0
442,Bojan Maksimović,18.800320689119232,171.61610852980468,-62.11549472254972,-15.66411608874022,-11.975926811826142,3.99523589562124,-5.957779479970212,-34.79536814387402,-10.560321485046336,12.842781391285977,0.2085154639175257,0.4407415043909889,20.321496754486446,0.0633031691485299,0.0085605192821687,0.1336564822086309,-0.248861570644591,1.837732050260577,1320,803,383,134,0.6664885146941769,0.8383399507351688,0.7705406265346305,0.6148276573852132,0.5724856767272741,0.5401815418427025,0.5531491511173524,0.854532994577327,0.8406691094558162,0.809448192667802,0.6241965922617786,0.537559753470754,0.5983589015921721,0.7608069614518872,0.801560568943528,0.058165861713758,0.0599227324266537,0.0596762458894175,0.0838323353293413,0.0479041916167664,,,,0.0047169811320754,,,,,,,,0.1598742138364779,0.2012578616352201,0.1446540880503144,0.0817610062893081,,,,,0.1847964010095358,0.3079784502975204,0.2893367942629324,0.2354083429136585,0.1975746498224595,0.167983149025803,,,Bojan Maksimović,3049.0
443,Bojan Todorovic,19.408751905848,183.99359772435815,-55.85973918176838,-15.27177096974198,-11.382695225255084,3.994354538733536,-4.292346855896002,-29.90233800008585,-10.074558611122564,11.069615941599578,0.2252505947660587,0.4542624900872324,16.763679619349723,0.0545598731165741,0.0067509912767644,0.0767398483135709,-0.2497800478759563,1.9110467971134475,647,240,355,52,0.7389495084836879,0.913326150767552,0.8195526315671364,0.7004861710902905,0.6283369622468369,0.5963087408950687,0.5847847136444847,0.911784998354136,0.8834397716261078,0.8535262287933946,0.6803412646157934,0.6207026079064983,0.5815423973187656,0.7705390682930534,0.858431098347256,0.054432052381748,0.0925435483915136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bojan Todorovic,2456.0
444,Boris Bruned,18.84427763190204,171.3854709862383,-55.71716800703393,-14.031414905586225,-11.452713561113034,3.999408153826914,-4.363076393692955,-31.442228993120462,-9.940608603045591,11.513466295697432,0.2092672811059908,0.4385714285714285,16.161290322580644,0.0457695852534562,0.0053133640552995,0.1010828996868006,-0.1822808620875718,2.6328068263109023,111,24,74,13,0.7153163591784786,0.8869001322258496,0.8164850108358608,0.5919976337737729,0.5245366466430665,0.612669674891556,0.6469841088412314,0.88684912426708,0.8633372688401936,0.8265718140301511,0.7447865228166664,0.649547293804925,0.7342136870001561,0.8287370728487792,0.8671322779429554,0.0948138096558446,0.0718373694423234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boris Bruned,2414.0
445,Boris Ferrufino,20.348263796424725,191.04635994478852,-63.95362737198944,-15.016251388067916,-12.061384068804312,3.980810901091439,-5.384109719374961,-36.869321808098825,-10.107003054547496,11.503631765812637,0.2048870292887029,0.4880836820083682,16.95397489539749,0.0510753138075313,0.0050585774058577,0.0392466314482667,-0.2266316197065289,1.610060257765458,127,29,85,13,0.792572678593203,0.9015753727816166,0.8270331710561973,0.644086982943557,0.6473249272526955,0.6106446507829598,0.5598011080143076,0.8993164513212274,0.8804064044574003,0.831709946858722,0.6432929668359805,0.4850242936882615,0.647294685093057,0.846587073594458,0.8776701486440524,0.1023941171146327,0.0304250529527993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boris Ferrufino,2361.0
446,Boris Grachev,19.18796762696903,177.1010663233792,-55.57754704182564,-14.803713386158798,-11.200238766094296,3.996529510140269,-5.180613167140067,-30.55007937637573,-10.45687267066632,12.617440814469305,0.2094555873925501,0.454189111747851,19.931232091690543,0.0714011461318051,0.0093037249283667,0.1113815594356416,-0.3019655952125982,1.807564384822998,176,102,34,40,0.6812549499261837,0.8871094795491435,0.7824116115559036,0.5676556107230546,0.5539023332856685,0.5813794854632939,0.5769044067912095,0.876274159341732,0.8536916915173587,0.8608051355497297,0.72425020402406,0.4497376275899569,0.5896127590769558,0.7735894667388408,0.809452506787955,0.0655823273853468,0.019047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boris Grachev,2959.0
447,Boris Savchenko,19.223843202018195,185.8258393489897,-65.868149980397,-14.015279847341697,-12.665303896001657,3.970579762136283,-7.285428452685903,-37.64493493436155,-10.164262002204756,11.936479390062267,0.2156869369369369,0.441813063063063,19.07882882882883,0.0639324324324324,0.0085202702702702,0.115708700585999,-0.2530206568817837,1.499528048761736,225,132,64,29,0.7426278443922842,0.8636891793871888,0.8267336363136687,0.6419660128478238,0.6160106861627632,0.5565500097160814,0.5863397310492411,0.8816249253468013,0.8550622729749474,0.829185256606322,0.5979773754859197,0.4635059956551327,0.5917694790717226,0.7956284207364248,0.8478680659537419,0.0528293824567414,0.109375,0.03125,,,,,,,,,,,,,,,,,,,,,,0.0034722222222222,,,,,,,,Boris Savchenko,2749.0
448,Boris Stankovic,19.68855830264216,186.1979260614107,-61.3644403100492,-15.364242853064448,-11.723965548995553,3.962140049333651,-4.758285627683226,-34.86194380991668,-10.193552227719769,11.575409707996826,0.2193852813852813,0.4754329004329004,17.0,0.0621645021645021,0.0077878787878787,0.0810984090106473,-0.3535185513044802,1.507786778810687,121,63,55,3,0.758910649206433,0.8542524217850703,0.8614968216834823,0.6461838381147402,0.6738912224300033,0.5267095761847176,0.576814137912896,0.888282611417321,0.8494112421313669,0.8278154633057843,0.6057859117850624,0.5453537475117365,0.6690144967705495,0.7994486890926079,0.8570746007555593,0.0505861140900134,0.0918819513342542,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Boris Stankovic,2678.0
449,Bovie Mei Liu,18.443288160745517,177.3830209289303,-62.67198532700777,-14.62117855867097,-12.561936791488195,3.9976142023763943,-5.644643707434141,-35.03530426502406,-10.50258862642908,11.696052419662296,0.2159919678714859,0.4486064257028113,19.080321285140563,0.0631405622489959,0.0097550200803212,0.0623578714829486,-0.2663680204333986,1.5432476269587,126,62,54,10,0.7023099484733222,0.8692826985374115,0.7600562534794412,0.6420479225954047,0.5783489816002877,0.5508219827097555,0.4769293639998936,0.8547785981247967,0.8520941331468339,0.8192326206554593,0.6926028273278367,0.4698609198031911,0.4007907101168733,0.7746384697493167,0.8186104734514035,0.0747592074084819,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Bovie Mei Liu,2732.0
